hour_of_year,day_of_week,day_type,season,hour_of_day,temperature,precipitation,irradiance,electricity_demand
259.0,Saturday,Weekday,Spring,Night,18.88061085905462,0.19111240192814388,303.8950637316592,12045.248240406523
260.0,Saturday,Weekend,Spring,Afternoon,11.336847038025214,0.033245214789196065,216.7529312232837,7887.8104278404635
261.0,Tuesday,Weekday,Summer,Morning,10.112639328464256,0.009515791637736082,0.0,6721.183003061004
262.0,Friday,Weekend,Spring,Night,-1.3061682190598844,0.9481476778185582,169.3772836178392,5004.114605858501
263.0,Monday,Weekday,Winter,Evening,35.94205655589309,0.18603156321418546,394.6369587524124,27473.925193655017
264.0,Tuesday,Weekend,Fall,Midday,15.903488849442889,1.0983755961256658,200.0966729813096,11354.030387092333
265.0,Friday,Weekday,Spring,Morning,15.353100617093334,0.29898189972744194,148.98647796534993,11563.273619361658
266.0,Tuesday,Weekend,Summer,Night,38.682442751221316,0.9283735105465933,481.3175912634001,35410.29186669323
267.0,Sunday,Weekday,Summer,Night,18.120952221780694,0.7757510602540171,0.0,12246.235711090476
268.0,Monday,Weekend,Summer,Night,18.067312393365906,0.6064317180565562,108.97276064110281,11824.876755263831
269.0,Thursday,Weekday,Winter,Night,27.293464164527496,0.008329187899996482,419.1106081845717,18593.788763065044
270.0,Friday,Weekday,Winter,Morning,13.000946808817147,0.180626215194023,410.77341803997376,8917.798456960258
271.0,Sunday,Weekday,Spring,Midday,-2.4510954977819637,0.9365582704479972,0.0,4624.9034726536565
272.0,Monday,Weekday,Summer,Midday,-1.7038240331094627,2.928086747173952,70.88611477290902,4690.593761057443
273.0,Sunday,Weekday,Spring,Night,9.237891319519441,0.7391302606660757,221.3073749167349,7632.558191198537
274.0,Friday,Weekday,Spring,Midday,12.32766469905754,0.4651728412647211,314.6139687888238,9521.907118143961
275.0,Tuesday,Weekday,Winter,Night,21.77262774342558,0.029864257481426182,147.06515933625275,15827.123931147715
276.0,Saturday,Weekday,Winter,Midday,6.001347048697454,1.8967722750978306,384.7648811001179,8461.714815619522
277.0,Friday,Weekday,Spring,Night,18.180408588487946,0.16200275896874894,328.9387927832388,15075.434473507092
278.0,Wednesday,Weekend,Winter,Night,35.40398932723277,0.06203808549740042,356.3971713451359,33006.0397112522
279.0,Friday,Weekend,Spring,Evening,19.56194449394101,0.5506042334472219,250.61637362148247,14961.074038341878
280.0,Thursday,Weekday,Spring,Morning,19.60592428531181,0.08093058824804972,0.0,13926.691429474153
281.0,Friday,Weekday,Fall,Midday,19.12635053654718,0.02754034437038977,350.1014641309365,13606.325030159986
282.0,Saturday,Weekday,Summer,Midday,19.727595454500694,1.6746164781311697,134.21083109217386,12855.988180334001
283.0,Sunday,Weekday,Spring,Evening,4.026226890194845,0.4775680014771594,101.59481317646201,5763.318422802122
284.0,Tuesday,Weekday,Summer,Night,18.65738113783472,0.984778742326464,403.91346011938265,11909.622174821294
285.0,Sunday,Weekday,Spring,Evening,9.43697431642483,0.02075587937745793,258.9685726413971,6891.227731499737
286.0,Monday,Weekday,Winter,Midday,8.464473695166134,1.6822053137670485,194.90387166682868,6798.810264003375
287.0,Friday,Weekend,Spring,Morning,16.356969156874285,1.2438860490196784,320.4447565092692,10905.535069234415
288.0,Saturday,Weekday,Winter,Night,31.78195719363991,0.06498218740249873,298.8096398790369,24578.038354741035
289.0,Saturday,Weekday,Summer,Afternoon,12.24949290089464,0.021411722861870097,50.705214595722936,9684.486407568396
290.0,Wednesday,Weekend,Summer,Night,0.8946750317859937,1.614747908310585,164.98586309099366,6387.252947613652
291.0,Friday,Weekday,Fall,Midday,33.777128082303875,0.0032671544112461426,212.61066983612528,27301.669026834144
292.0,Thursday,Weekday,Fall,Night,17.91940976875609,0.533894936078832,310.02260143842915,12083.412007765506
293.0,Wednesday,Weekday,Spring,Evening,34.533447844727775,0.4961935806211849,418.5668436659546,25232.158059981808
294.0,Sunday,Weekday,Summer,Night,12.899007782572498,3.158888757767356,296.97240208115284,8255.988544179652
295.0,Saturday,Weekday,Summer,Night,13.670627379175532,0.9329368992710309,269.9870431586106,8510.18304191417
296.0,Wednesday,Weekday,Summer,Afternoon,16.620326733998954,0.5043282460543964,455.8960691068512,10600.326157589154
297.0,Sunday,Weekday,Spring,Night,9.175971295974843,3.2710170005706427,367.70898477305957,7590.772769647579
298.0,Saturday,Weekday,Winter,Morning,22.3889050007652,1.2843321877400058,369.7396051183455,16087.971533423617
299.0,Saturday,Weekday,Summer,Night,18.90797665092947,0.7319530983489727,180.70507153895954,13520.415658785014
300.0,Saturday,Weekend,Winter,Night,1.7091815584287762,0.27987056269964494,136.0875306925224,6733.043783861266
301.0,Wednesday,Weekday,Spring,Evening,21.259065165622314,0.565354185131296,187.47680745410938,17180.921577241897
302.0,Wednesday,Weekday,Winter,Evening,16.508030403142115,0.9933003024006926,497.6603435066298,13626.949339546234
303.0,Saturday,Weekday,Winter,Evening,4.7437032966611135,0.8420563854733804,0.0,6636.955302694634
304.0,Saturday,Weekday,Winter,Night,2.4322004716405505,0.4197108467158996,8.071876993210168,5933.681193775515
305.0,Friday,Weekday,Fall,Afternoon,12.746587108571132,0.060828878442611534,297.5299827027487,9723.180643596525
306.0,Friday,Weekday,Fall,Morning,14.40948369506714,0.060707492153744824,0.0,9498.190325882188
307.0,Sunday,Weekday,Spring,Evening,19.209709812930363,0.010409119280424206,192.28580666462514,12029.622363968007
308.0,Wednesday,Weekend,Fall,Night,2.653965581418584,0.04038830652381975,0.0,4941.18655294162
309.0,Saturday,Weekend,Fall,Midday,25.07357895766832,0.37890185484477895,141.3611142048715,15112.441570844152
310.0,Friday,Weekend,Spring,Midday,30.16903675348079,0.11140656286860084,289.99202085788676,20139.089910191225
311.0,Friday,Weekend,Winter,Night,19.80473901687702,0.26721547388201533,190.06306657706355,12744.212226399897
312.0,Sunday,Weekday,Spring,Night,21.806293639425824,0.08633768739075437,78.25571120690284,14853.837868162182
313.0,Saturday,Weekday,Spring,Night,14.139125309285854,0.013411221048660549,206.0251403307061,11241.24422468305
314.0,Saturday,Weekend,Winter,Night,4.639583737223237,1.2310911227620356,241.74301930004864,7126.052911312889
315.0,Sunday,Weekend,Summer,Afternoon,9.651805202236881,1.5118785058368016,272.9411389800604,8387.06729319812
316.0,Friday,Weekend,Summer,Midday,-1.0551866288948837,2.297464663800133,98.4674221231589,5320.338963558849
317.0,Saturday,Weekday,Summer,Midday,-2.341919068346357,1.83351387444836,116.75163928951588,4914.994528097045
318.0,Thursday,Weekday,Summer,Night,32.611500239673376,0.11423249030880533,214.29340004964521,22098.225226621114
319.0,Saturday,Weekday,Fall,Evening,3.4066286766214358,0.2791681601901401,0.0,4948.83384862691
320.0,Friday,Weekday,Spring,Morning,21.316623471696566,0.005899889234465938,236.15934922971758,13019.821190008062
321.0,Friday,Weekday,Summer,Midday,17.777205243954818,0.3132306275757432,176.0787414773964,11380.685322329567
322.0,Saturday,Weekend,Spring,Evening,19.215422621450784,1.0105419618323068,289.4451647289367,13334.159191910623
323.0,Wednesday,Weekday,Spring,Night,8.939408876278275,0.4121606085072867,358.10063992243255,8407.648168364924
324.0,Sunday,Weekday,Winter,Midday,10.568862667518461,0.8437711236868052,167.16813304015034,9526.000456879086
325.0,Tuesday,Weekend,Winter,Midday,13.452934602635985,0.17295546186055616,194.59432668714004,11459.349143804804
326.0,Tuesday,Weekday,Fall,Night,19.499002012215925,0.010375175539662607,156.10949736811153,15372.343154223832
327.0,Sunday,Weekend,Spring,Afternoon,17.228018490709875,0.3006463972506111,223.37596245193143,13232.618134670553
328.0,Saturday,Weekend,Spring,Midday,12.027935029106942,0.5474010931619425,292.83534990731675,9748.346316956318
329.0,Saturday,Weekday,Summer,Morning,37.04595399950507,0.727726043683137,509.07439874646894,31178.506991537415
330.0,Saturday,Weekday,Winter,Morning,16.670089063912666,0.09177520269962869,126.98745314134095,11022.219199916308
331.0,Friday,Weekend,Spring,Midday,27.275106040232338,0.3073960390547281,279.166551897229,18170.34572447564
332.0,Tuesday,Weekday,Spring,Afternoon,23.42382767179387,0.12887883178061654,161.22057971964765,14457.746026431458
333.0,Friday,Weekday,Spring,Midday,23.113323525499737,0.07123766485805438,41.78249572568126,13596.186341524422
334.0,Wednesday,Weekend,Spring,Evening,26.657062633528714,0.14931006773780453,87.74620219162442,16746.480007855975
335.0,Sunday,Weekend,Winter,Afternoon,6.119504607300319,0.008801490547752922,0.0,6114.721045225689
336.0,Friday,Weekday,Winter,Night,8.403507202050594,2.3428586547337793,138.92244500702674,7342.089581996244
337.0,Wednesday,Weekday,Winter,Night,40.0,0.028451311175467064,504.97788750663096,38473.89979353611
338.0,Thursday,Weekday,Fall,Evening,29.481822975711843,0.2582786078514108,366.6124199508943,23875.36529932335
339.0,Saturday,Weekday,Fall,Morning,10.381299997280706,0.14551055452565614,70.8066974690067,8367.778533643745
340.0,Wednesday,Weekday,Fall,Midday,31.760957016181614,0.05445723937054614,261.9652989156469,23773.31090445586
341.0,Wednesday,Weekday,Spring,Evening,-0.05107828152718419,1.4740214875873991,45.63635886635868,5032.561593708671
342.0,Friday,Weekend,Spring,Midday,6.669755168355074,0.15541868679362714,38.88057807870601,6024.391230279431
343.0,Friday,Weekend,Spring,Midday,26.144768242164897,0.6475658526747424,354.7305753050745,16307.864473618936
344.0,Thursday,Weekend,Spring,Night,13.445523106174488,0.036575752292277386,72.03132694794883,8318.962061497186
345.0,Thursday,Weekday,Winter,Midday,19.130650942055404,1.9832287805763475,430.3366260104566,12708.810080654926
346.0,Friday,Weekday,Spring,Afternoon,3.5332187842335827,0.09965959285688453,127.52083008113225,6335.994921281811
347.0,Monday,Weekend,Winter,Night,20.409473148909967,0.1534732674190109,274.97813805436454,14780.427985785218
348.0,Monday,Weekday,Spring,Night,28.000674225795827,0.17071248917310078,144.80601041950808,23013.725118988263
349.0,Wednesday,Weekend,Winter,Night,22.310344354216227,0.35516861295045504,455.87189022406676,18559.175915788222
350.0,Friday,Weekday,Summer,Morning,28.79052169432763,0.37170416074183266,462.2923441214416,24823.743239367697
351.0,Saturday,Weekend,Spring,Night,8.86811909780491,3.391345790288447,457.2738499236046,9097.516944849858
352.0,Sunday,Weekend,Summer,Afternoon,-5.963515982933554,0.8457218072815783,39.12258170640888,5871.119031012113
353.0,Sunday,Weekend,Fall,Morning,35.486437017377554,0.06630155872484095,374.74761639033136,29002.14951742967
354.0,Friday,Weekday,Winter,Night,30.721426183163825,0.026846030447025604,430.9173147725752,22737.75889547525
355.0,Friday,Weekday,Winter,Midday,11.87038764422465,0.16824736535303247,172.84782938231018,8216.819155206686
356.0,Tuesday,Weekend,Spring,Night,30.768152913351255,0.007917899411839069,458.66676531577673,20781.93194108382
357.0,Friday,Weekend,Spring,Night,37.826471656818484,0.11105894579436149,503.7188653515074,27607.572314692712
358.0,Thursday,Weekend,Summer,Midday,22.587110320761536,0.27647676054020015,435.64258816049824,14555.966427584754
359.0,Saturday,Weekday,Winter,Morning,19.07288015917414,0.37583630260274004,181.7445891213991,12305.655401327458
360.0,Wednesday,Weekend,Winter,Midday,23.64016386873009,0.2616646803480631,255.65719557164996,16572.291508064423
361.0,Saturday,Weekday,Summer,Evening,30.31547488492938,0.14497458560275978,369.08376358265605,25270.223220852415
362.0,Sunday,Weekday,Summer,Midday,36.2427031198948,0.149746852351622,591.4870411506288,32547.991790021537
363.0,Friday,Weekend,Summer,Night,-2.771012468703173,1.0398385918303945,117.54174074435387,5590.381016245952
364.0,Saturday,Weekday,Summer,Evening,-5.633892266915886,0.6737896965364303,159.53744757005362,5724.488234250933
365.0,Saturday,Weekend,Summer,Midday,26.764508186316686,0.41358694922327693,283.42205706035986,17903.83449720162
366.0,Thursday,Weekday,Summer,Night,19.142182908389543,0.5998154735642077,275.8197541052805,11672.339174592005
367.0,Friday,Weekend,Summer,Morning,11.621739583630706,0.6060608203904555,54.05144186096081,7312.803251940063
368.0,Friday,Weekday,Fall,Midday,16.92963291632854,0.0038541625696527637,222.6745630056744,10364.092973665549
369.0,Friday,Weekend,Winter,Night,31.41641163141885,0.051960643005164564,463.8097671295896,23029.193373811286
370.0,Wednesday,Weekend,Winter,Night,11.39423506250954,0.5924228243934881,293.42455114648016,8935.348087066946
371.0,Friday,Weekend,Winter,Night,7.520758608119962,1.219252868342905,184.83526581769112,7559.642797111303
372.0,Saturday,Weekend,Winter,Night,21.740782226998338,0.0799789420171303,0.9538576441060798,16352.334529000665
373.0,Sunday,Weekday,Spring,Night,6.509818233804069,0.20249109255276942,100.23801681215991,7880.547237126192
374.0,Sunday,Weekday,Fall,Afternoon,-3.248474900228217,0.0832944659424833,0.0,5966.4925828276255
375.0,Sunday,Weekday,Winter,Night,29.161491575868833,0.15112571716274892,243.14940059025605,23656.802007443304
376.0,Wednesday,Weekday,Spring,Night,5.0469901282332135,0.0760111398241552,200.11428885311165,6872.011780033373
377.0,Sunday,Weekday,Fall,Evening,19.199337977103152,0.2267976634916481,58.137244547873934,13047.917004122517
378.0,Friday,Weekend,Fall,Morning,12.429511190107949,0.008983150268955242,281.4199247765732,9199.935843335004
379.0,Sunday,Weekday,Spring,Night,12.76022627578514,0.04687593296605985,134.80673772542036,8436.976476780419
380.0,Wednesday,Weekend,Spring,Night,23.20311800172431,0.11549966098775655,156.14374384867943,14178.751551468622
381.0,Wednesday,Weekday,Spring,Night,40.0,0.04562130390252839,378.91900727778363,29844.675670477067
382.0,Wednesday,Weekday,Spring,Night,1.0795515616497635,0.833927676412495,0.0,5087.985661912162
383.0,Monday,Weekday,Winter,Morning,0.31764937620311784,0.27075440111349014,11.89744849271247,4983.7388947981435
384.0,Thursday,Weekday,Winter,Morning,32.2222885476036,0.08316010256460998,159.4878051915753,24652.30970251092
385.0,Wednesday,Weekday,Summer,Night,15.579075083691832,0.7429701220002621,206.12506059285934,11988.533747695392
386.0,Friday,Weekday,Summer,Night,20.35225857878506,0.09043000376526794,243.67976037679867,15161.20475554392
387.0,Saturday,Weekday,Summer,Night,10.422209982926542,0.5391628147808335,44.625752616010004,8303.203701796938
388.0,Sunday,Weekday,Summer,Evening,11.500710194707501,0.9174041090457928,131.960031243274,8289.029376582324
389.0,Sunday,Weekday,Fall,Midday,29.882828439298905,0.05596755742155435,445.473531490535,20852.52001331153
390.0,Wednesday,Weekday,Fall,Night,19.93330866036306,0.6667974641532292,390.20371378302866,12378.392809824792
391.0,Tuesday,Weekend,Winter,Night,40.0,0.18360325746160594,309.2257439523434,29738.395312002656
392.0,Saturday,Weekday,Spring,Night,7.312097086351957,0.21962017603654083,124.82816504513255,6493.966269311185
393.0,Monday,Weekend,Spring,Night,4.878896783903578,2.0508364521736304,222.035837088508,5974.771855289696
394.0,Sunday,Weekend,Spring,Evening,31.91169602850156,0.0001263389281852545,349.95293515922754,24710.277311593185
395.0,Sunday,Weekday,Spring,Midday,2.410135907277196,0.36434230656811845,0.0,6045.978332085131
396.0,Thursday,Weekday,Fall,Night,3.604402573731903,0.13210300675290265,246.18622805392144,7044.762365446251
397.0,Monday,Weekday,Winter,Night,29.500872592009614,0.5876705087186156,318.42002976493643,25786.42684874579
398.0,Sunday,Weekend,Summer,Morning,10.394153384610949,0.08907387082785229,73.23824655277406,9228.282609875821
399.0,Friday,Weekend,Summer,Morning,30.926142097466542,0.14698538368234026,421.9398809029359,26297.35570717755
400.0,Sunday,Weekend,Fall,Evening,-5.058266175978908,0.4521138323057011,55.738277390823924,5672.004842334603
401.0,Monday,Weekday,Winter,Morning,31.974832464957647,0.19756081538969528,442.35591049076424,25190.858592340923
402.0,Wednesday,Weekday,Summer,Night,-9.008573534295639,0.37631899247440703,0.0,5514.246260567145
403.0,Friday,Weekend,Fall,Midday,22.412671986400305,0.11055263941477778,116.71611374324546,13844.653526868267
404.0,Friday,Weekend,Spring,Night,-10.47999372428465,0.44659560639149615,0.0,5481.647190356403
405.0,Thursday,Weekend,Winter,Night,12.76339991160245,0.07051101750489297,184.18748211457725,8109.917447980419
406.0,Saturday,Weekday,Spring,Night,14.89374709453089,0.012286744173646058,64.27480808512499,9155.46305832686
407.0,Tuesday,Weekday,Spring,Morning,10.031902858568879,0.7540839171283843,72.32762485095759,7599.622589245878
408.0,Friday,Weekday,Winter,Night,13.495936911540468,0.04839047279350239,0.0,9583.769100384337
409.0,Friday,Weekday,Winter,Afternoon,8.034261834645685,1.8699271538765805,99.0089002281435,7973.3336658675225
410.0,Saturday,Weekday,Spring,Night,5.712774973299174,0.05067277236664558,112.1953120795821,7198.81350552964
411.0,Saturday,Weekday,Winter,Midday,20.11628232472057,0.012316887294825052,245.11720086421275,14434.80812712351
412.0,Tuesday,Weekday,Spring,Night,5.928656630030993,0.12449509492797123,184.18835640262782,6811.079334052804
413.0,Monday,Weekend,Fall,Evening,16.92065954559933,0.042287086218969594,182.23019044053578,10663.81006112467
414.0,Sunday,Weekday,Summer,Night,4.0344681631076185,0.12084308372217922,8.88495449328397,5226.277563157101
415.0,Saturday,Weekend,Summer,Night,5.220210112717865,0.49950995092893946,170.48281266908268,5602.935067858646
416.0,Wednesday,Weekday,Winter,Evening,9.279210352196055,0.21584601214802063,55.29671727184555,6915.4574645868615
